1093,-26.319603,27.82654,Lenasia Hotel,City of Johannesburg,Lenasia,Drop-off (recycling),?,glass only,n,n,n,n,n,,n,n,,,n,n
1094,-26.317363,28.061317,Smoking Pistons Raceway,City of Johannesburg,City of Johannesburg NU,Drop-off (recycling),Open 24/7,glass only,n,n,n,n,n,,n,n,,,n,n
1096,-26.311552,28.082717,Tin Cup Restaurant and Driving Range,City of Johannesburg,City of Johannesburg NU,Drop-off (recycling),Open 8am -8pm,glass only,n,n,n,n,n,,n,n,,,n,n
1097,-26.301925,28.05337,Mulbarton Service Station,City of Johannesburg,Johannesburg,Drop-off (recycling),Open 24/7,glass only,n,n,n,n,n,,n,n,,,n,n
1098,-26.30155,28.052088,Olive Tree Garden Center,City of Johannesburg,Johannesburg,Drop-off (recycling),closed,glass only,n,n,n,n,n,,n,n,,,n,n
1099,-26.297734,28.073747,Renaissance Retirement Village,City of Johannesburg,Johannesburg,Drop-off (recycling),Limited access,glass and paper only,n,n,n,n,n,,n,n,,,y,n
1100,-26.282383,28.056182,Glenvista Country Club,City of Johannesburg,Johannesburg,Drop-off (recycling),closed,glass only,n,n,n,n,n,,n,n,,,n,n
1101,-26.266115,28.004671,Ridgeway Spar,City of Johannesburg,Johannesburg,Drop-off (recycling),closed,glass only,n,n,n,n,n,,n,n,,,n,n
1102,-26.265609,28.064382,Glenzicht Retirement Villlage,City of Johannesburg,Johannesburg,Drop-off (recycling),closed,glass only,n,n,n,n,n,,n,n,,,n,n
1106,-26.257929,28.008694,Kidz @ Play Nursery School,City of Johannesburg,Johannesburg,Drop-off (recycling),closed,glass only,n,n,n,n,n,,n,n,,,n,n
1108,-26.253672,28.070006,St Martins Prep School,City of Johannesburg,Johannesburg,Drop-off (recycling),closed,glass only,n,n,n,n,n,,n,n,,,n,n
1109,-26.250232,28.06761,The Hill High School,City of Johannesburg,Johannesburg,Drop-off (recycling),Open 24/7,glass only,n,n,n,n,n,,n,n,,,n,n
1113,-26.22456,28.029866,Ophirton Hotel,City of Johannesburg,Johannesburg,Drop-off (recycling),?,glass only,n,n,n,n,n,,n,n,,,n,n
1114,-26.215153,28.122715,Denver Technical Products,City of Johannesburg,Johannesburg,Drop-off (recycling),?,glass only,n,n,n,n,n,,n,n,,,n,n
1115,-26.213098,28.01517,Makro Crown Mines,City of Johannesburg,Johannesburg,Drop-off (recycling),?,glass only,n,n,n,n,n,,n,n,,,n,n
1117,-26.208088,28.02062,Octavia Pub and Grill,City of Johannesburg,Johannesburg,Drop-off (recycling),?,glass only,n,n,n,n,n,,n,n,,,n,n
1118,-26.206743,28.009143,On the Pavement,City of Johannesburg,Johannesburg,Drop-off (recycling),?,glass only,n,n,n,n,n,,n,n,,,n,n
1119,-26.202467,28.104153,Ultra Liquors,City of Johannesburg,Johannesburg,Drop-off (recycling),?,glass only,n,n,n,n,n,,n,n,,,n,n
1120,-26.197037,28.08637,The Kensington Club,City of Johannesburg,Johannesburg,Drop-off (recycling),?,glass only,n,n,n,n,n,,n,n,,,n,n
1121,-26.191671,28.095482,Rhodes Park Bowling Club,City of Johannesburg,Johannesburg,Drop-off (recycling),?,glass only,n,n,n,n,n,,n,n,,,n,n
1122,-26.191162,28.004185,Kingston Frost Park,City of Johannesburg,Johannesburg,Drop-off (recycling),?,glass only,n,n,n,n,n,,n,n,,,n,n
1123,-26.188473,28.109183,Kensington Gardens Shopping Centre,City of Johannesburg,Johannesburg,Drop-off (recycling),?,glass only,n,n,n,n,n,,n,n,,,n,n
1124,-26.187351,28.109364,Baloos Necessities Child Care,City of Johannesburg,Johannesburg,Drop-off (recycling),?,glass only,n,n,n,n,n,,n,n,,,n,n
1127,-26.181047,27.99534,New Bohemian,City of Johannesburg,Johannesburg,Drop-off (recycling),closed,glass only,n,n,n,n,n,,n,n,,,n,n
1128,-26.178291,28.007881,JHB School for The Blind,City of Johannesburg,Johannesburg,Drop-off (recycling),closed,glass only,n,n,n,n,n,,n,n,,,n,n
1129,-26.177349,28.001168,Melville Liquor Store,City of Johannesburg,Johannesburg,Drop-off (recycling),closed,glass only,n,n,n,n,n,,n,n,,,n,n
1132,-26.171647,28.050518,Killarney Hills,City of Johannesburg,Johannesburg,Drop-off (recycling),Open 24/7,glass only,n,n,n,n,n,,n,n,,,n,n
1133,-26.169411,28.07407,La Ristika,City of Johannesburg,Johannesburg,Drop-off (recycling),?,glass only,n,n,n,n,n,,n,n,,,n,n
1134,-26.168627,28.052053,On the Pavement,City of Johannesburg,Johannesburg,Drop-off (recycling),Open 24/7,glass only,n,n,n,n,n,,n,n,,,n,n
1135,-26.166772,27.964783,Northcliff Piazza,City of Johannesburg,Randburg,Drop-off (recycling),closed,glass only,n,n,n,n,n,,n,n,,,n,n
1137,-26.162958,28.02348,St Columbas Presbyterian Church,City of Johannesburg,Randburg,Drop-off (recycling),Open 24/7,glass and paper only,n,n,n,n,n,,n,n,,,y,n
1138,-26.162072,28.03083,Zoo Lake parking area,City of Johannesburg,Randburg,Drop-off (recycling),Open 24/7,glass only,n,n,n,n,n,,n,n,,,n,n
1139,-26.161714,28.019373,Parkview Golf Club,City of Johannesburg,Randburg,Drop-off (recycling),closed,glass only,n,n,n,n,n,,n,n,,,n,n
1080,-26.160001,28.004691,Chamber Exiles Squash Club,City of Johannesburg,Randburg,Drop-off (recycling),Limited access,glass only,n,n,n,n,n,,n,n,,,n,n
1140,-26.159073,28.02607,Scuzi Bistro Restaurant,City of Johannesburg,Randburg,Drop-off (recycling),Open 24/7,glass only,n,n,n,n,n,,n,n,,,n,n
1141,-26.157812,28.062368,Old Edwardian bowling club,City of Johannesburg,Johannesburg,Drop-off (recycling),closed,glass only,n,n,n,n,n,,n,n,,,n,n
1142,-26.15733,27.986449,Auckland Park Bowling Club,City of Johannesburg,Randburg,Drop-off (recycling),Limited access,glass only,n,n,n,n,n,,n,n,,,n,n
1143,-26.156812,28.029737,Zoo Lake Moyo Resturant,City of Johannesburg,Randburg,Drop-off (recycling),Open 24/7,glass only,n,n,n,n,n,,n,n,,,n,n
1144,-26.154405,28.029551,Zoo Lake Sports Club,City of Johannesburg,Randburg,Drop-off (recycling),Open 8am -10pm,glass only,n,n,n,n,n,,n,n,,,n,n
1146,-26.148771,28.034257,The Garden Shop,City of Johannesburg,Randburg,Drop-off (recycling),Open 8am -5pm,glass only,n,n,n,n,n,,n,n,,,n,n
1148,-26.148,28.085564,Hilson Park Bowling Club,City of Johannesburg,Johannesburg,Drop-off (recycling),?,glass only,n,n,n,n,n,,n,n,,,n,n
1081,-26.147941,28.101136,Fairmount Bowling Club,City of Johannesburg,Johannesburg,Drop-off (recycling),closed,glass only,n,n,n,n,n,,n,n,,,n,n
1149,-26.147866,28.045569,Portman Place Body Corporate,City of Johannesburg,Johannesburg,Drop-off (recycling),Limited access,glass only,n,n,n,n,n,,n,n,,,n,n
1150,-26.146803,28.002994,1st Greenside Scouts,City of Johannesburg,Randburg,Drop-off (recycling),Open 24/7,glass only,n,n,n,n,n,,n,n,,,n,n
1151,-26.146572,28.107453,Jabula Recreation Centre,City of Johannesburg,Johannesburg,Drop-off (recycling),closed,glass only,n,n,n,n,n,,n,n,,,n,n
1152,-26.14646,28.016646,Pirates tennis Club,City of Johannesburg,Randburg,Drop-off (recycling),Open 8am -8pm,glass only,n,n,n,n,n,,n,n,,,n,n
1153,-26.146236,27.949887,Elm Park Retirement Village,City of Johannesburg,Randburg,Drop-off (recycling),Open 24/7,glass only,n,n,n,n,n,,n,n,,,n,n
1154,-26.145249,28.014942,Pirates Sports Club,City of Johannesburg,Randburg,Drop-off (recycling),Open 8am -8pm,glass only,n,n,n,n,n,,n,n,,,n,n
1155,-26.144704,28.030017,La Cucina Di Ciro,City of Johannesburg,Randburg,Drop-off (recycling),Open 8am -5pm,glass only,n,n,n,n,n,,n,n,,,n,n
